first_name,gender,is_initial
Marina,female,False
Torsten,male,False
Süleyman,male,False
Sohrab,male,False
Selmar,unknown,False
Tzu-An,unknown,False
Chung-hsiao,unknown,False
Chia-Ming,unknown,False
Yin-Fu,unknown,False
Nir,male,False
Lena,female,False
Spyros,male,False
Jignesh,unknown,False
Vuk,male,False
Eugene,male,False
Yuanyuan,unknown,False
Oded,male,False
Konstantin,male,False
Emanuele,male,False
Gianluca,male,False
Klas,male,False
Manish,male,False
Chengzhi,unknown,False
Lijun,unknown,False
Shang-Tse,unknown,False
Hsuan-Tien,unknown,False
Chi-Jen,unknown,False
Reza,mostly_male,False
Koorush,unknown,False
Bahareh,female,False
Ehab,unknown,False
Esraa,unknown,False
Nadder,unknown,False
Sandro,male,False
Lihong,unknown,False
Xuanhui,unknown,False
Asunción,female,False
Jack,male,False
Firas,male,False
Kefan,unknown,False
Ilya,male,False
Foldit,unknown,False
Hong-Kun,andy,False
Esmat,unknown,False
Hossein,male,False
Saeid,unknown,False
Yngve,male,False
Willem,male,False
Weiwei,unknown,False
Eyke,mostly_male,False
Mário,male,False
Xuelian,unknown,False
Nate,female,False
Kaiguang,unknown,False
Kostas,male,False
Pantelis,male,False
Rene,male,False
Adelinde,female,False
Kristoffer,male,False
Tina,female,False
Sanjit,unknown,False
Erik,male,False
Mamaly,unknown,False
Gersende,female,False
Walid,male,False
Lucia,female,False
Alfredo,male,False
Suash,unknown,False
Gibson,unknown,False
Shoudong,unknown,False
Alen,male,False
Gamini,unknown,False
Siamak,unknown,False
Joos,unknown,False
Boudewijn,male,False
Wil,andy,False
Ehsan,male,False
René,male,False
Xiaohuan,unknown,False
Sathya,unknown,False
Apurva,unknown,False
Shishir,unknown,False
Zong,andy,False
Chenglin,unknown,False
Jiong,andy,False
Xiaoli,unknown,False
Juntao,unknown,False
JiQing,andy,False
Chunxiang,unknown,False
Xiaoni,unknown,False
Teemu,male,False
Tapio,male,False
Mikko-Jussi,unknown,False
Nohaidda,unknown,False
Norlida,unknown,False
Amin,male,False
Armin,male,False
Suliman,unknown,False
Managi,unknown,False
Jia,andy,False
Huimin,unknown,False
Guan,andy,False
Ming-Han,andy,False
Jin-Lee,unknown,False
Yong-yong,unknown,False
Xiao-yi,unknown,False
Jingzhou,unknown,False
Pengfei,unknown,False
Jionghua,unknown,False
Xue,andy,False
Suhuan,unknown,False
Chun-hui,unknown,False
Qian,andy,False
Zhu,andy,False
Yan,male,False
Fuguo,unknown,False
Da,andy,False
Ramasamy,unknown,False
Kothai,unknown,False
Tadichetti,unknown,False
Jingwei,unknown,False
Laynet,unknown,False
Manjula,female,False
Seunghyun,unknown,False
Byung,andy,False
Zhan-Shan,andy,False
Hui-ying,unknown,False
Shi-Mei,andy,False
Fanwei,unknown,False
Yoni,mostly_male,False
Ankur,unknown,False
Yichen,unknown,False
Haitham,male,False
Dina,female,False
Nazif,male,False
Sadullah,male,False
Badong,unknown,False
Songlin,unknown,False
Pingping,unknown,False
Tian,andy,False
Niv,male,False
Aleksander,male,False
Sharrukh,unknown,False
Yinliang,unknown,False
Wenxin,unknown,False
Kristofer,male,False
Alexandre,male,False
Rosziati,unknown,False
Teoh,unknown,False
Kees,male,False
Weifeng,unknown,False
Sanyang,unknown,False
Yajie,unknown,False
Yike,unknown,False
Xiangchuan,unknown,False
Moustafa,male,False
Hongyuan,unknown,False
Dean,male,False
Chunhui,unknown,False
Fang,andy,False
Mustafa,male,False
Mateusz,male,False
Nikolaus,male,False
Alyosha,male,False
Pablo,male,False
Moran,female,False
Baomin,unknown,False
Chunyan,unknown,False
Enzhao,unknown,False
Iphigenia,unknown,False
Xiuqin,unknown,False
Norrozila,unknown,False
Hongwu,unknown,False
Tutut,unknown,False
Jasni,unknown,False
Gwanggil,unknown,False
Toby,mostly_male,False
Francis,male,False
Armand,male,False
Takeshi,male,False
Shinichi,male,False
Jierui,unknown,False
Boleslaw,unknown,False
Bulut,male,False
Tacha,unknown,False
Sarana,unknown,False
Edwin,male,False
Hanan,female,False
Yuhua,unknown,False
Naixue,unknown,False
Yongfeng,unknown,False
Athanasios,male,False
Jingju,unknown,False
Yongcan,unknown,False
Dexuan,unknown,False
Liqun,unknown,False
Jianhua,unknown,False
Cheng-Chun,unknown,False
Chia-Wen,andy,False
Kou-Huang,unknown,False
Qingpeng,unknown,False
Qingda,unknown,False
Gema,female,False
Héctor,male,False
Degang,unknown,False
Suyun,unknown,False
Qinghua,unknown,False
Miin-Shen,unknown,False
Chien-Yo,unknown,False
Chih-Ying,unknown,False
Shaobin,unknown,False
Hongying,unknown,False
Ming-Huwi,unknown,False
Grey,unknown,False
Olga,female,False
Gai-ge,unknown,False
Luo,andy,False
Heqi,unknown,False
Mohammed,male,False
Ahamad,unknown,False
Abdellah,male,False
Shengyi,unknown,False
Guansong,unknown,False
Meiling,unknown,False
Limin,unknown,False
Haibin,unknown,False
MengChu,andy,False
Nadira,female,False
Naida,mostly_male,False
Arslanagic,unknown,False
Kurtovic,unknown,False
Lagumdzija,unknown,False
Novica,andy,False
Bi-Ru,unknown,False
I-Chang,unknown,False
Fuyuan,unknown,False
Ji-Ye,andy,False
Deyu,unknown,False
Chuangyin,unknown,False
Sancho,male,False
Leopoldo,male,False
Hyung-Chan,unknown,False
Arun,male,False
Shivani,female,False
Kürsat,unknown,False
Ulaş,male,False
Djallel,unknown,False
Amel,male,False
Alda,female,False
Colin,male,False
Yangyang,unknown,False
Lizheng,unknown,False
Shuguang,unknown,False
Shigen,unknown,False
Changyuan,unknown,False
Xiaohan,unknown,False
Yabo,unknown,False
Qing,andy,False
Alceu,male,False
Agma,unknown,False
Zhuo,andy,False
Junqing,unknown,False
Kenli,unknown,False
Ruixuan,unknown,False
Yusuf,male,False
Yücel,andy,False
Shihua,unknown,False
Haibo,unknown,False
Xiangze,unknown,False
Yue,andy,False
Vaishali,female,False
Rupa,female,False
Petru,male,False
Konstantinos,male,False
Sanaul,unknown,False
Farzin,male,False
Maurizio,male,False
Sabino,male,False
Polina,female,False
Faye,female,False
Ifigeneia,female,False
Clément,male,False
Berin,unknown,False
Eugenio,male,False
Mikolás,unknown,False
Joao,unknown,False
Wenwen,unknown,False
Wuneng,unknown,False
Rafal,male,False
Miroslaw,unknown,False
Zameer,unknown,False
Tarun,male,False
Atul,male,False
Andrés,male,False
Qing-Hu,unknown,False
Hai-Tao,andy,False
Andrei,male,False
Gabriele,female,False
Paola,female,False
Rajarajan,unknown,False
Thambirajah,male,False
Danushka,unknown,False
Anmer,unknown,False
Sabre,unknown,False
Tinghuai,unknown,False
Qiaoqiao,unknown,False
Wenjie,unknown,False
Donghai,unknown,False
Sungyoung,unknown,False
Yasuhiro,male,False
Go,male,False
Tomoe,female,False
Soon,andy,False
Satpreet,unknown,False
Harmandeep,unknown,False
Abhinav,unknown,False
Naga,unknown,False
Azam,male,False
Prashant,male,False
Sonal,female,False
Dharmendra,unknown,False
Shaunak,unknown,False
Stuart,male,False
Mladen,male,False
Filip,male,False
Predrag,male,False
Xinxin,unknown,False
Honggang,unknown,False
Magali,female,False
Islam,male,False
Siddhartha,unknown,False
Yixian,unknown,False
Sanzheng,unknown,False
Johan,male,False
Mohammad-Taghi,unknown,False
CongXiao,andy,False
Fred,male,False
Tore,male,False
Bali,unknown,False
Fahimeh,unknown,False
Panwei,unknown,False
Suping,unknown,False
Naresh,mostly_male,False
Pooja,female,False
Seema,female,False
Rozita,unknown,False
Zohir,unknown,False
Corentin,male,False
Germán,male,False
Benjamín,male,False
Kan,andy,False
Fenglan,unknown,False
Ruipeng,unknown,False
Amjad,male,False
Xiaojun,unknown,False
Nasir,male,False
Naser,male,False
Ghassan,male,False
Gordon,male,False
Lai,andy,False
Jinhua,unknown,False
Lihua,unknown,False
Jianxin,unknown,False
Keiji,male,False
Satoshi,male,False
Bashir,male,False
Rubel,unknown,False
Mansaf,unknown,False
Chze,unknown,False
Inseok,unknown,False
Rafael,male,False
Heitor,male,False
Malcolm,male,False
Gianfranco,male,False
Raied,unknown,False
Vojislav,male,False
Rawan,female,False
Ender,male,False
Ahmet,male,False
Mehran,male,False
Pothuraju,unknown,False
Allam,unknown,False
Goetz,unknown,False
Joël,male,False
Filippo,male,False
Marcello,male,False
Jianlong,unknown,False
Baojin,unknown,False
Fengyu,unknown,False
Weiming,unknown,False
Lin-tao,unknown,False
Ruo-feng,unknown,False
Bang,andy,False
Charu,female,False
ChengXiang,andy,False
Wuqing,unknown,False
Xianbin,unknown,False
Zhuowei,unknown,False
Yuping,unknown,False
Shuibing,unknown,False
Aleš,male,False
Tamim,male,False
Volkan,male,False
Chinmay,unknown,False
Tomas,male,False
Lukás,unknown,False
Saifon,unknown,False
Duy,mostly_male,False
Fredrik,male,False
Maxim,male,False
Aaron,male,False
Bret,male,False
Asger,male,False
Klaas,male,False
Johnoel,unknown,False
Arni,unknown,False
Mirella,female,False
Alfred,male,False
Karla,female,False
Gholamreza,unknown,False
Liangjie,unknown,False
Abdel-rahman,unknown,False
Hanna,female,False
Edmund,male,False
Miriam,female,False
Hermann,male,False
Jessica,female,False
Chong,andy,False
Kate,female,False
Benoît,male,False
Saddek,unknown,False
Dmitri,male,False
Howard,male,False
Moshe,male,False
Sergei,male,False
Sunpyo,unknown,False
Hyesoon,unknown,False
Svm,unknown,False
Sangnam,unknown,False
Bruno,male,False
Ben,male,False
Juliana,female,False
Joe,male,False
Yolanda,female,False
Natalia,female,False
Beth,female,False
Yogesh,male,False
Mitchell,male,False
Shunzheng,unknown,False
Laura,female,False
Silvano,male,False
Hajo,male,False
Shravan,unknown,False
Anand,male,False
Jaewon,unknown,False
Kuzman,unknown,False
Rongjing,unknown,False
Tamar,female,False
Gérard,male,False
Sgmm,unknown,False
Rosalyn,female,False
Hanneke,female,False
Vysoké,unknown,False
Technické,unknown,False
Grafiky,unknown,False
Disertační,unknown,False
Jerome,male,False
Wafaa,female,False
Akram,male,False
Sacide,female,False
Chaitanya,unknown,False
Padhraic,unknown,False
Paulo,male,False
B,unknown,False
Ronald,male,False
Gerti,female,False
Daphne,female,False
Dong-Young,male,False
Gerald,male,False
Lutz,male,False
Ulrich,male,False
Gideon,male,False
Skipper,unknown,False
Massimo,male,False
Benoit,unknown,False
Behzad,male,False
Rachid,male,False
Emanuel,male,False
Yuval,male,False
Florin,male,False
Steffen,male,False
Tassilo,male,False
Milton,male,False
Elisabeth,female,False
A,unknown,False
Weimin,unknown,False
Samir,male,False
Gennady,male,False
Tianran,unknown,False
Wenhe,unknown,False
Xiaosheng,unknown,False
Shekoufeh,unknown,False
Maximilian,male,False
Esther,female,False
Osmar,unknown,False
Olaf,male,False
Kleanthis,male,False
Kun,andy,False
Federico,male,False
Mirko,male,False
Hervé,male,False
Dov,male,False
Xiance,unknown,False
Maosong,unknown,False
Mattias,male,False
Noriaki,male,False
Ranieri,unknown,False
Hung,andy,False
Hubert,male,False
Micheal,male,False
Rolf,male,False
Heike,female,False
Jamal,male,False
J.-J.,unknown,False
Jules,male,False
Linjun,unknown,False
Xian-Sheng,andy,False
Atzmon,unknown,False
Lior,male,False
Rebecca,female,False
Yunlong,unknown,False
Sagar,male,False
Naouel,unknown,False
Jean-Marc,unknown,False
Mufazzal,unknown,False
Zhiping,unknown,False
Seongho,unknown,False
Jihao,unknown,False
Lang,andy,False
Hani,female,False
Sw,unknown,False
Ruben,male,False
Shady,male,False
Fakhri,male,False
Fan-Tien,unknown,False
Wen-Huang,unknown,False
Tsung-Li,unknown,False
Yu-Chuan,andy,False
Christophe,male,False
Carsten,male,False
Sylvia,female,False
Jinhui,unknown,False
Haojie,unknown,False
Qionghai,unknown,False
Naiyao,unknown,False
Ferdinanda,female,False
Tatjana,female,False
Zhenchang,unknown,False
Xhevi,unknown,False
Xiaoming,unknown,False
Florian,male,False
Theo,male,False
Suresh,mostly_male,False
Ryuichiro,unknown,False
Márcio,male,False
Duncan,male,False
André,male,False
Yongqiang,unknown,False
Soumya,unknown,False
Prasad,male,False
Yuelong,unknown,False
Jufu,unknown,False
Vivek,male,False
Yong-Gang,andy,False
Yingchun,unknown,False
Adriano,male,False
Augusto,male,False
Felipe,male,False
Ahmed,male,False
Essam,male,False
Rahman,male,False
Amaia,female,False
Mikel,male,False
Myrna,female,False
Dragan,male,False
Artem,male,False
Anne,female,False
Alexis,male,False
Xavier,male,False
Fmy,unknown,False
Wim,male,False
H,unknown,False
Huafeng,unknown,False
Tuba,female,False
Beverly,female,False
Joerg,unknown,False
Lynne,female,False
Xuliang,unknown,False
Zhangcai,unknown,False
Juebang,unknown,False
Yanjing,unknown,False
Mturi,unknown,False
Khurram,male,False
Hanlin,unknown,False
Ligang,unknown,False
Yueshan,unknown,False
Carl,male,False
Juergen,unknown,False
Veerabhadra,unknown,False
Jean-Charles,unknown,False
Luka,male,False
Jiri,unknown,False
Indika,unknown,False
Aldeida,unknown,False
Shixiang,unknown,False
Xiaoyin,unknown,False
Weixin,unknown,False
Dilshodbek,unknown,False
Grzegorz,male,False
Sahin,unknown,False
Juha-Pekka,unknown,False
Eunho,unknown,False
Pradeep,mostly_male,False
Genevera,unknown,False
Zhandong,unknown,False
Iasonas,male,False
Antonis,male,False
Ossama,male,False
Huchuan,unknown,False
Ming-Hsuan,unknown,False
Ivano,male,False
Francesca,female,False
Chenlei,unknown,False
Lide,female,False
Birjodh,unknown,False
Zhiyun,unknown,False
Zhaoguang,unknown,False
Zhuoqing,unknown,False
Ben-Tzion,unknown,False
Jordan,male,False
Zhaohui,unknown,False
Se,andy,False
Ramesh,male,False
Julian,male,False
Hannah,female,False
Daihee,unknown,False
Jay,male,False
Fletcher,male,False
Surya,male,False
Parosh,unknown,False
Rachida,female,False
Eban,unknown,False
Cibele,unknown,False
Helio,male,False
Ragnhild,female,False
Rasha,female,False
Dorina,female,False
Robby,male,False
Assaf,male,False
Gera,male,False
Ed,male,False
Mariëlle,female,False
Xiaorui,unknown,False
Øystein,male,False
Birger,male,False
Katarina,female,False
Valentina,female,False
Dimitris,male,False
Vedran,male,False
Mingxu,unknown,False
Guangdong,unknown,False
Gábor,male,False
Gergely,male,False
Dániel,male,False
Chundi,unknown,False
Erika,female,False
Jānis,male,False
Kristine,female,False
Tony,male,False
Sylvain,male,False
Alain,male,False
Rafid,unknown,False
Elyse,female,False
Yanwei,unknown,False
Bradley,male,False
Austin,male,False
Anneke,female,False
Nayan,unknown,False
Benedetta,female,False
Jakob,male,False
van,unknown,False
de,unknown,False
Nadim,male,False
Anirban,unknown,False
Carey,andy,False
Xiubo,unknown,False
Tie-Yan,unknown,False
Lucy,female,False
Mokhtar,male,False
Sidi,male,False
Iván,male,False
Ina,female,False
Mathieu,male,False
Zhiqiang,unknown,False
Maurice,male,False
Aliaksei,male,False
Shaul,male,False
Aviv,male,False
Dotan,unknown,False
Giulia,female,False
Luís,male,False
Bill,male,False
Keyun,unknown,False
Debasis,unknown,False
Jac,male,False
Etiënne,unknown,False
Louis,male,False
Yoshihide,male,False
Hidekata,unknown,False
Mahmood,male,False
Fabrice,male,False
Yutao,unknown,False
Jean-Christophe,unknown,False
Pierre-Etienne,unknown,False
Zhenguo,unknown,False
Peilin,unknown,False
Kaiping,unknown,False
Lijia,unknown,False
María,mostly_female,False
Werner,male,False
Wieland,male,False
Marius,male,False
Andy,male,False
Ruslan,male,False
Grigor,male,False
Alois,male,False
Pieter,male,False
Elina,female,False
Wilfried,male,False
Inge,female,False
Udo,male,False
Hagen,male,False
Joost-Pieter,unknown,False
Clement,male,False
Sarfraz,unknown,False
Cesare,male,False
Seyed-Mehdi-Reza,unknown,False
Hamid,male,False
Boualem,unknown,False
Davide,male,False
Romina,female,False
Luca,male,False
Leonid,male,False
Ernst,male,False
Brett,male,False
Aswin,male,False
Miltiadis,male,False
Alexios,male,False
Nikos,male,False
Marianthi,female,False
Gwenaël,mostly_male,False
Éric,unknown,False
Raphaël,male,False
Damien,male,False
Marta,female,False
Sunny,male,False
Gurchain,unknown,False
Zuo,andy,False
Xun,andy,False
Christel,female,False
Chih-Wei,andy,False
Fei-Fei,andy,False
Jadwiga,female,False
Daniele,female,False
Navdeep,male,False
Tara,female,False
Harpreet,mostly_male,False
Radha,female,False
Wayne,male,False
Jianshu,unknown,False
Ee-Peng,unknown,False
Hongfei,unknown,False
Xunyang,unknown,False
Colette,female,False
Tanarit,unknown,False
Louisa,female,False
Xuemei,unknown,False
Kashif,male,False
Loïc,male,False
Aydin,male,False
Raffaela,female,False
Lars-Erik,unknown,False
Wenchao,unknown,False
Meina,female,False
Elmar,male,False
Shoham,mostly_male,False
Grant,male,False
Tillal,unknown,False
Gyuchan,unknown,False
Con,male,False
Nicoleta,female,False
Liviu-Stelian,unknown,False
Pritam,male,False
M.M.S.,unknown,False
Rubby,unknown,False
Changjiang,unknown,False
Jin,female,False
Massimiliano,male,False
Didier,male,False
Niz,unknown,False
Sonali,female,False
Shaily,unknown,False
Eduardo,male,False
Teodoro,male,False
Cruz,mostly_female,False
César,male,False
Lubos,unknown,False
Milan,male,False
Samik,unknown,False
Vasant,unknown,False
Mokrane,unknown,False
Hirosato,unknown,False
Gregory,male,False
Hsiao-Hui,unknown,False
Edieal,unknown,False
Jun-e,unknown,False
Zhan,male,False
Patrice,male,False
Fiona,female,False
Boustia,unknown,False
Aïcha,unknown,False
Leykun,unknown,False
Solomon,male,False
Fekade,unknown,False
Armando,male,False
Vojtech,male,False
Nattapon,unknown,False
Nikom,unknown,False
Montri,unknown,False
Eilif,male,False
Hongfeng,unknown,False
Rongquan,unknown,False
Marouane,male,False
Houari,unknown,False
Mounir,male,False
Borut,male,False
Mahendra,male,False
Rithrong,unknown,False
Martha,female,False
Srini,male,False
Matjaz,unknown,False
Ciprian,male,False
Songzheng,unknown,False
Georgia,female,False
Michalis,male,False
Bhusan,unknown,False
Pallu,unknown,False
Duygu,mostly_female,False
Vittoria,female,False
Samer,male,False
Shaomin,unknown,False
Mohit,unknown,False
Arnab,unknown,False
Nagendra,unknown,False
Ariya,unknown,False
Lien,female,False
Stéphane,mostly_male,False
Ioannis,male,False
Aleksandr,male,False
Xiangyu,unknown,False
Norman,male,False
Jodi,female,False
Tomoharu,unknown,False
Yasushi,male,False
Naonori,unknown,False
Jade,female,False
Susmit,unknown,False
Judy,female,False
Yunus,male,False
Humayun,male,False
Qi-Jun,andy,False
Arend,male,False
Gilberto,male,False
Nadège,female,False
Suiping,unknown,False
Wentong,unknown,False
Linbo,unknown,False
Jianfeng,unknown,False
Jian-Yun,andy,False
Hazeline,unknown,False
